propensao,nome,cnpj,porte,bairro,endereco,idade_anos,unidades,arquetipo,tel_1,tel_1_tipo,tel_1_whatsapp,tel_1_corrigido,tel_2,tel_2_tipo,tel_2_whatsapp,email
0.5795,COEX CLINICA ODONTOLOGICA ESPECIALIZADA,17.079.240/0001-26,ME,SETOR NORTE (BRAZLANDIA),"QUADRA 05 LOTE 23 SALA, 101, SETOR NORTE (BRAZLANDIA), CEP 72705050, Brasilia/DF",14,1,clinica_institucional,(61) 3479-4183,fixo,+556134794183,,,,,clinicacoex@gmail.com
0.5795,REDE ORTO CLINICAS ODONTOLOGICAS,03.929.423/0001-89,ME,SOBRADINHO,"QUADRA 08 BLOCO 17 LOTE, 04, APT   01, SOBRADINHO, CEP 73005080, Brasilia/DF",26,1,clinica_geral,(61) 9 8467-0932,celular,+5561984670932,sim,,,,cianolbs@hotmail.com
0.5795,PONTO DO SORRISO,10.846.216/0001-26,ME,SAO SEBASTIAO,"AVENIDA SAO SEBASTIAO, LOTE 231, LOJA, 01,       CENTRO, SAO SEBASTIAO, CEP 71691086, Brasilia/DF",17,1,clinica_geral,(61) 3335-2097,fixo,+556133352097,,,,,
0.5790,ODONTO DENTE,50.935.657/0001-19,DEMAIS,SAMAMBAIA SUL (SAMAMBAIA),"QUADRA QN 312 CONJUNTO 6, S/N, LOTE  02                  SALA  101 E 102, SAMAMBAIA SUL (SAMAMBAIA), CEP 72308006, Brasilia/DF",3,1,clinica_geral,(61) 9 9828-0796,celular,+5561998280796,sim,(61) 9 9858-6264,celular,+5561998586264,odontodentesamambaia@gmail.com
0.5790,HA ODONTOLOGIA ESPECIALIZADA,50.766.407/0001-00,EPP,SAMAMBAIA NORTE (SAMAMBAIA),"QUADRA QS 408 CONJUNTO C, 02, BLOCO A                   SALA  106, SAMAMBAIA NORTE (SAMAMBAIA), CEP 72318593, Brasilia/DF",3,1,clinica_institucional,(61) 9 9584-6411,celular,+5561995846411,sim,(00) 0000000000,indefinido,,haodontologia1@gmail.com
0.5790,LUCAS TELES ODONTOLOGIA ESTETICA,46.549.573/0001-70,ME,SETOR OESTE (SOBRADINHO II),"CONJUNTO AR 13 CONJUNTO 2, LOTE, 11, SETOR OESTE (SOBRADINHO II), CEP 73062302, Brasilia/DF",4,1,marca_pessoal,(61) 3453-5766,fixo,+556134535766,,(00) 0000000000,indefinido,,lucasteles.odontologia@gmail.com
0.5790,DRA KELLY GOMES ODONTOLOGIA ESTETICA AVANCADA,55.458.134/0001-42,ME,SETOR RESIDENCIAL LESTE (PLANALTINA),"QUADRA 3 CONJUNTO A LOTE, 42, SETOR RESIDENCIAL LESTE (PLANALTINA), CEP 73350301, Brasilia/DF",2,1,marca_pessoal,(41) 9 9788-0145,celular,+5541997880145,sim,(00) 0000000000,indefinido,,meucnpj@contabilizei.com.br
0.5785,SIMETRIC ODONTOLOGIA,07.841.518/0001-05,ME,GAMA,"SETOR SETOR CENTRAL Q 49 PROJECAO 3, S/N, LOJA  04, GAMA, CEP 72405493, Brasilia/DF",20,1,clinica_geral,(61) 3385-1776,fixo,+556133851776,,,,,shoppingdodentegama@gmail.com
0.5785,ODONTOCLINICA GAMA,11.463.292/0001-15,ME,SETOR CENTRAL GAMA,"SETOR HOTELEIRO, PROJECAO B, SN, SUBSL DEPOSITO 01, SETOR CENTRAL GAMA, CEP 72405600, Brasilia/DF",16,1,clinica_geral,(61) 9 8140-2777,celular,+5561981402777,sim,(61) 3622-0405,fixo,+556136220405,
0.5785,MS CLINICA ODONTOLOGICA,47.792.581/0001-05,ME,AGUAS CLARAS,"RUA RUA 5 NORTE LT 3, S/N, LOJA  01                  ANDAR 1, AGUAS CLARAS, CEP 71907720, Brasilia/DF",4,1,clinica_geral,(61) 3547-9538,fixo,+556135479538,,(00) 0000000000,indefinido,,contatomirandasantosodonto@gmail.com
0.5785,COF (CENTRO ODONTOLOGICO FAMILIAR),46.382.510/0001-71,ME,VICENTE PIRES,"SETOR SH VICENTE PIRES Q EPTG 3 CJ 2 LT 3, S/N, LOJA  1, VICENTE PIRES, CEP 72001039, Brasilia/DF",4,1,clinica_institucional,(61) 9 9190-9794,celular,+5561991909794,sim,,,,eaguiar961@gmail.com
0.5785,CLINICA ODONTOLOGICA INTEGRATIVA SS,55.414.608/0001-54,DEMAIS,AREA OCTOGONAL,"QUADRA SHC AOS AE 2/8 LOTE 5 TORRE A SALAS, 314,       PARTE B, AREA OCTOGONAL, CEP 70660090, Brasilia/DF",2,1,clinica_geral,(61) 3964-8265,fixo,+556139648265,,,,,drtiago@aodonto.com.br
0.5780,ODONTO FAMILLE,45.395.978/0001-38,EPP,SANTA MARIA,"QUADRA CL 202 LOTE D-01, S/N, SALA  111. 112. 113 E 114, SANTA MARIA, CEP 72502224, Brasilia/DF",4,1,clinica_geral,(61) 3038-1220,fixo,+556130381220,,,,,contato@odontofamille.com.br
0.5780,ORTHOVITAL ODONTOLOGIA,51.342.959/0001-46,ME,SANTA MARIA,"QUADRA CL 214, LOTE D, LOJA, 1C, SANTA MARIA, CEP 72544220, Brasilia/DF",3,1,especialista_alto_ticket,(61) 3394-2232,fixo,+556133942232,,(00) 0000000000,indefinido,,geisiane.brasil@gmail.com
0.5780,CLINICA ODONTOLOGICA PINHEIRO,72.588.619/0001-70,ME,ASA SUL,"SEP/SUL EQ 715/915 CJ A, SN, BL D CONSULTORIO 419, ASA SUL, CEP 70390155, Brasilia/DF",32,1,clinica_geral,(00) 613465850,indefinido,,,,,,
0.5775,CLINICA MOLARIS,13.478.806/0001-31,ME,PARANOA,"QUADRA QUADRA 22 CONJUNTO 16, 09, SALA  101/102 E 104, PARANOA, CEP 71572209, Brasilia/DF",15,1,clinica_geral,(61) 3369-2840,fixo,+556133692840,,(61) 9 8140-1051,celular,+5561981401051,hugorapo29@yahoo.com.br
0.5775,VITALIS ODONTOLOGIA,01.522.262/0001-89,ME,GUARA I,"QUADRA QE 11 AREA ESPECIAL L SALAS 225 E, 226,       ED. GUARA OFFICE, GUARA I, CEP 71020721, Brasilia/DF",29,1,clinica_institucional,(61) 3381-3391,fixo,+556133813391,,,,,vitalisodontologiaguara@gmail.com
0.5775,RADIOLIFE RADIOLOGIA,07.487.349/0004-91,DEMAIS,CEILANDIA SUL,"QUADRA QNM 17 CONJUNTO H LOTE 02 SALA, 106, CEILANDIA SUL, CEP 72215178, Brasilia/DF",16,1,clinica_geral,(61) 3561-2449,fixo,+556135612449,,(61) 3561-2449,fixo,+556135612449,osmagno@gomidecontabilidade.com.br
0.5775,CLINICA DENTARIA SAO LUIS,00.520.767/0001-41,DEMAIS,TAGUATINGA,"C 08 LOTES, 12/28, SALA 102, TAGUATINGA, CEP 72010080, Brasilia/DF",47,1,clinica_geral,(61) 613511536,indefinido,,,,,,
0.5775,REDE ODONTOLINE,01.963.291/0001-86,DEMAIS,TAGUATINGA,"QUADRA C-1 LOTE 1/12 SALAS 138, 139, 140, 141, 142, 143 E 144, S/N, TAGUATINGA, CEP 72010010, Brasilia/DF",29,1,clinica_geral,(61) 3353-5333,fixo,+556133535333,,(61) 3353-5333,fixo,+556133535333,
0.5775,CLINICA ODONTOLOGICA FABRONEI,09.324.560/0001-76,ME,CEILANDIA NORTE,"QUADRA QNM 02 CONJUNTO F LOTE, 11, SALA  104 A 106, CEILANDIA NORTE, CEP 72210026, Brasilia/DF",18,2,multi_unidade,(61) 9 8599-6686,celular,+5561985996686,sim,,,,
0.5770,ALEGRIA ODONTOLOGICA,08.973.567/0001-56,ME,LAGO SUL,"SETOR SMDB - CL CONJUNTO 12 BLOCO H SALA, 207, LAGO SUL, CEP 71680120, Brasilia/DF",19,1,clinica_geral,(61) 3382-2645,fixo,+556133822645,,(61) 9 7812-5966,celular,+5561978125966,contacto@brturbo.com.br
0.5770,DRA DJANE RODRIGUES ORTODONTIA,43.204.512/0001-82,ME,ZONA INDUSTRIAL (GUARA),"SETOR SMAS TRECHO 1 LOTE, C, BLOCO G                   APT   808, ZONA INDUSTRIAL (GUARA), CEP 71215300, Brasilia/DF",5,1,marca_pessoal,(61) 3326-3005,fixo,+556133263005,,,,,contastec@gmail.com
0.5765,ALFREDO MAGATTI CIRURGIA BUCOMAXILOFACIAL,44.500.549/0001-10,DEMAIS,ASA NORTE,"QUADRA SCN QUADRA 2 BLOCO D ENTRADA B, SN, SALA  1009                EDIF  CENTRO EMP ENCOL, ASA NORTE, CEP 70712904, Brasilia/DF",4,1,clinica_geral,(61) 9 8114-0050,celular,+5561981140050,sim,,,,jamagatti@hotmail.com
0.5765,DENTECLIN,08.140.310/0001-13,ME,SETOR TRADICIONAL (PLANALTINA),"AVENIDA INDEPENDENCIA QUADRA 33, LOTE 04, S/N, LOJA  A, SETOR TRADICIONAL (PLANALTINA), CEP 73330002, Brasilia/DF",20,2,multi_unidade,(61) 3224-5122,fixo,+556132245122,,,,,josuesantiago@uol.com.br
0.5765,CLINICA ODONTOLOGICA ELIZABETH YAMAMOTO,19.198.255/0001-39,ME,TAGUATINGA NORTE,"QUADRA QND 27 LOTE 07 SALA, 105, TAGUATINGA NORTE, CEP 72120270, Brasilia/DF",12,1,clinica_geral,(61) 3048-3235,fixo,+556130483235,,,,,
0.5765,INSTITUTO SOUKEF,15.506.407/0001-62,ME,TAGUATINGA NORTE (TAGUATINGA),"QUADRA QND 28, 20, LOJA  01, TAGUATINGA NORTE (TAGUATINGA), CEP 72120280, Brasilia/DF",14,1,clinica_institucional,(61) 3034-3311,fixo,+556130343311,,,,,unicont@conectanet.com.br
0.5765,BIOS ODONTOLOGIA ESPECIALIZADA,28.076.987/0001-47,ME,LAGO SUL,"QUADRA SHIS CL QI 11 LOTE O SALA, 136, LAGO SUL, CEP 71625645, Brasilia/DF",9,1,clinica_institucional,(61) 3033-4944,fixo,+556130334944,,,,,processos@agenciacontabil.com.br
0.5765,EXCELLENCE ODONTOLOGIA ESPECIALIZADA,15.195.170/0001-46,ME,GUARA II,"QUADRA QI 27, BLOCO A, SALA 219, S/N,       GUARA SHOPPING, GUARA II, CEP 71060280, Brasilia/DF",14,1,clinica_institucional,(61) 3346-0667,fixo,+556133460667,,,,,
0.5760,GM ODONTOLOGIA,36.144.576/0001-70,EPP,CEILANDIA NORTE (CEILANDIA),"QUADRA QNM 4 CONJUNTO A, LOTE, 27, CEILANDIA NORTE (CEILANDIA), CEP 72210041, Brasilia/DF",6,1,clinica_geral,(61) 9 9999-9999,celular,+5561999999999,sim,,,,administracao@facilitacontabil.com
0.5755,INSTITUTO ODONTOLGICO FABIO DIAS,08.990.944/0001-65,ME,SOBRADINHO,"QUADRA 08 COMERCIO LOCAL, CL 27, LOJA  03 E 06, SOBRADINHO, CEP 73006070, Brasilia/DF",19,1,clinica_institucional,(61) 3387-8217,fixo,+556133878217,,,,,fsdiasodontologia@gmail.com
0.5750,ALLIBY ODONTOLOGIA E ESTETICA,47.199.040/0001-78,ME,TAGUATINGA NORTE (TAGUATINGA),"QUADRA QNA 27 LOTE, 06,       SALA 102, TAGUATINGA NORTE (TAGUATINGA), CEP 72110270, Brasilia/DF",4,1,especialista_alto_ticket,(61) 3877-9409,fixo,+556138779409,,(00) 0000000000,indefinido,,allibyestetica@gmail.com
0.5750,CLINDONTO CLINICA ODONTOLOGICA SC LTDA,37.983.004/0001-47,ME,ASA NORTE,"SDN CONJUNTO A SALA 6056, SN, CNB, ASA NORTE, CEP 70077900, Brasilia/DF",33,1,clinica_geral,(00) 613222576,indefinido,,,,,,
0.5750,CLINICA ODONTOLOGICA MONTENEGRO LTDA,37.156.197/0001-62,ME,ASA NORTE,"SETOR SMHN QUADRA 02 BLOCO A, 10, SALA  908                 EDIF  DE CLINICAS, ASA NORTE, CEP 70710100, Brasilia/DF",33,1,clinica_geral,(61) 3327-8506,fixo,+556133278506,,(61) 9 8115-2205,celular,+5561981152205,monserrataguiar@gmail.com
0.5750,ITO-DF INSTITUTO DE TRATAMENTO ODONTOLGICO DO DISTRITO FEDERAL LTDA,01.085.201/0001-00,ME,ASA SUL,"SETOR RADIO E TV SUL QUADRA 701 BLOCO K, SN, SALA  305 PARTE A, ASA SUL, CEP 70340908, Brasilia/DF",30,1,clinica_institucional,(61) 9 8539-1160,celular,+5561985391160,sim,(61) 9 8595-7342,celular,+5561985957342,betania.almeida05@gmail.com
0.5745,LUEUR CLINIQUE,40.277.165/0001-20,ME,ASA NORTE,"QUADRA SCN QUADRA 01, BLOCO G, SALAS 112 E 113, S/N, EDIF  ESPLANADA BUSINESS, ASA NORTE, CEP 70711070, Brasilia/DF",5,1,clinica_geral,(61) 9 9188-2055,celular,+5561991882055,sim,,,,adm@lueurclinique.com
0.5745,MERAKI ODOTONLOGIA,43.288.713/0001-05,ME,NORTE (AGUAS CLARAS),"RUA COPAIBA LOTE, 01,       TORRE A SALA 2107, NORTE (AGUAS CLARAS), CEP 71919540, Brasilia/DF",5,1,clinica_geral,(61) 9 9917-5318,celular,+5561999175318,sim,(61) 3039-7156,fixo,+556130397156,rfcontabil10@gmail.com
0.5745,ODONTOMAGIC,42.656.154/0001-86,ME,ASA SUL,"SETOR SHLS QUADRA 716 CONJUNTO L SALA, 420, SALA  422, ASA SUL, CEP 70390700, Brasilia/DF",5,1,clinica_geral,(61) 9 8408-8408,celular,+5561984088408,sim,,,,contato@parametrocontabilidade.com.br
0.5745,ATR ODONTOLOGIA,32.890.652/0001-35,ME,SUL (AGUAS CLARAS),"AVENIDA PAU BRASIL, S/N, LOTE  10                  SALA  520, SUL (AGUAS CLARAS), CEP 71926000, Brasilia/DF",7,1,clinica_geral,(61) 9 8375-7555,celular,+5561983757555,sim,,,,thiagooliveirateixeira@gmail.com
0.5745,DRA. CAROLINE FONTENELE,16.789.038/0001-25,ME,GUARA II,"QUADRA QI 31, EDIFICIO FLORIDA CENTER, BLOCOA, SALA  210, GUARA II, CEP 71065310, Brasilia/DF",14,1,marca_pessoal,(61) 9 9428-2828,celular,+5561994282828,sim,,,,dracarolinafontenele@hotmail.com
0.5745,DAIA ODONTOLOGIA,15.339.618/0001-58,ME,GUARA II,"QUADRA QI 27 BLOCO A PARTE A, S/N, SALA  201, GUARA II, CEP 71060280, Brasilia/DF",14,1,clinica_geral,(61) 9 8489-5454,celular,+5561984895454,sim,,,,lucianomdaia@gmail.com
0.5745,ODONTO AQUI CLINICAS ODONTOLOGICAS,30.539.184/0001-23,ME,ASA NORTE,"QUADRA SDN CONJUNTO A, SN,       SHOPPING CONJUNTO         NACIONAL SALA 5002, ASA NORTE, CEP 70077900, Brasilia/DF",8,1,clinica_geral,(61) 3034-8999,fixo,+556130348999,,,,,lh@odontoaqui.com.br
0.5745,IMPRO CLINICA REABILITACAO ORAL,34.368.311/0001-20,ME,ASA SUL,"QUADRA SEPS 714/914 CONJUNTO C N., 30, SALA  312, ASA SUL, CEP 70390145, Brasilia/DF",7,1,clinica_geral,(91) 9 9416-6058,celular,+5591994166058,sim,,,,odontoartclinicaespecializada@gmail.com
0.5730,PATRICIA PEREIRA CLINICA ODONTOLOGICA LTDA,26.502.683/0001-79,DEMAIS,TAGUATINGA SUL (TAGUATINGA),"QUADRA CSB 2, S/N, LOTE  1/4 TORRE A         SALA  815, TAGUATINGA SUL (TAGUATINGA), CEP 72015525, Brasilia/DF",9,1,marca_pessoal,(61) 3562-0136,fixo,+556135620136,,,,,hfcontabilidade@uol.com
0.5730,COB CENTRO ORAL DE BRASILIA LTDA,01.763.417/0001-79,ME,ASA NORTE,"SETOR SRTVN QUADRA 701, CONJUNTO C, NUMERO 124, SALA, 316,       ALA A                     CENTRO EMPRESARIAL N, ASA NORTE, CEP 70719030, Brasilia/DF",29,1,clinica_institucional,(61) 3327-4941,fixo,+556133274941,,(61) 9 9185-7082,celular,+5561991857082,s.cob.clinica@gmail.com
0.5730,ORTOFACE CLINICA DE ODONTOLOGIA PREVENTIVA LTDA,37.119.005/0001-48,ME,AREA OCTOGONAL,"AREA SHC/AOS E A 1/4 BLOCO A, S/N, LOJA  05 E 85             TERREO., AREA OCTOGONAL, CEP 70660615, Brasilia/DF",34,1,clinica_geral,(61) 3234-3638,fixo,+556132343638,,,,,ortofacebrasilia@gmail.com
0.5730,CIPRO,03.668.667/0001-55,ME,ASA SUL,"SH/SUL QUADRA 06 CONJUNTO A   BLOCO E, S/N, S/421/422 ED.B.CENTER, ASA SUL, CEP 70301000, Brasilia/DF",26,1,clinica_institucional,(61) 612245698,indefinido,,,,,,ciproodontologia@yahoo.com.br
0.5730,WFR ODONTO CLINICA,02.871.769/0001-00,ME,ASA NORTE,"SC/NORTE QUADRA 05 BLOCO A, 50, SALA 929, ASA NORTE, CEP 70310500, Brasilia/DF",27,1,clinica_geral,(61) 613266834,indefinido,,,,,,
0.5730,CLINICA DE PREVENCAO ORAL E CONSULTORIA,37.138.690/0001-50,ME,ASA NORTE,"QUADRA SCN QUADRA 02 BLOCO D ENTRADA B SALA 434, SN,       CENTRO EMPRESARIAL        ENCOL, ASA NORTE, CEP 70712903, Brasilia/DF",34,1,clinica_geral,(61) 3328-8838,fixo,+556133288838,,,,,clinicadrarosa@gmail.com
0.5730,CLINICA OLIVEIRA DE ODONTOLOGIA,01.626.095/0001-16,ME,ASA NORTE,"SRTN   QD 701 CONJ C, 124, SL 510 ALA B, ASA NORTE, CEP 70310500, Brasilia/DF",29,1,clinica_geral,(06) 1224-1485,fixo,+550612241485,,,,,
0.5730,ODOUS CENTER LTDA,00.709.766/0001-40,ME,ASA NORTE,"SD/NORTE CONJUNTO A SALA 6002, A/N, ASA NORTE, CEP 70077000, Brasilia/DF",43,1,clinica_geral,(61) 613280083,indefinido,,,,,,
0.5725,ODONTO IMAGEM,48.089.208/0001-55,EPP,ASA NORTE,"QUADRA SCN QUADRA 5 BLOCO A, 50, SALA  909 PARTE                 BRASILIA SHOPPING, ASA NORTE, CEP 70715000, Brasilia/DF",3,1,clinica_geral,(61) 3225-1767,fixo,+556132251767,,(00) 0000000000,indefinido,,xxxxxxxxxxx@xxxxxx.xxx.xx
0.5720,CLINICA ODONTOLOGICA RICARDO SALZANO DE OLIVEIRA LTDA,05.555.100/0001-06,ME,LAGO SUL,"SHI/SUL CL QI 11 BLOCO S SALA, 103, LAGO SUL, CEP 71625205, Brasilia/DF",23,1,clinica_geral,,,,,,,,
0.5715,ODONTONORTE,12.620.752/0001-34,ME,BRAZLANDIA,"QUADRA QUADRA 04 NORTE LOTE 13, SN, SALA  201 A 204, BRAZLANDIA, CEP 72710561, Brasilia/DF",15,2,multi_unidade,(61) 3391-7043,fixo,+556133917043,,,,,
0.5715,RAME ODONTOLOGIA,07.322.367/0001-70,ME,CEILANDIA NORTE (CEILANDIA),"QUADRA QNM 18 CJ A LT 8, S/N, SALA  102 103 E 104, CEILANDIA NORTE (CEILANDIA), CEP 72210181, Brasilia/DF",21,1,clinica_geral,(61) 3373-1413,fixo,+556133731413,,,,,dr.rafaelbarbosa@hotmail.com
0.5715,ODONTO PRIME CENTRO ODONTOLOGICO,08.889.002/0001-95,ME,CEILANDIA SUL (CEILANDIA),"QUADRA QNM 17 CONJUNTO A LOTE, 39/40, SALA  303 E 306, CEILANDIA SUL (CEILANDIA), CEP 72215171, Brasilia/DF",19,1,clinica_institucional,(61) 3021-9150,fixo,+556130219150,,(61) 9 8156-0157,celular,+5561981560157,odontoprimecobsb@gmail.com
0.5715,CEOG,03.727.091/0001-50,ME,GUARA II,"QUADRA QI 25 BLOCO A, S/N, SALA  223 224 E 225, GUARA II, CEP 71060263, Brasilia/DF",26,1,clinica_institucional,(61) 3383-1224,fixo,+556133831224,,,,,arcuri@tba.com.br
0.5715,CLARO ODONTOLOGIA,10.461.629/0001-92,ME,CEILANDIA SUL (CEILANDIA),"QUADRA QNM 17 CONJUNTO E, 03, SALA  102 103 104, CEILANDIA SUL (CEILANDIA), CEP 72215175, Brasilia/DF",17,1,clinica_geral,(61) 3371-5936,fixo,+556133715936,,,,,clarodontologia@hotmail.com
0.5715,ODONTOCLINICA CANDANGA,15.483.780/0001-45,ME,CANDANGOLANDIA,"QUADRA QR 3 LOTES MI-01 E MI-02, S/N, APT   101, CANDANGOLANDIA, CEP 71725300, Brasilia/DF",14,1,clinica_geral,(61) 3301-8466,fixo,+556133018466,,,,,odontoclinicacandanga@gmail.com
0.5715,THAIS PINHEIRO ODONTOLOGIA ESPECIALIZADA,42.508.997/0001-35,ME,SUL (AGUAS CLARAS),"AVENIDA PAU BRASIL, LOTE, 10, SALA  829, SUL (AGUAS CLARAS), CEP 71926000, Brasilia/DF",5,1,marca_pessoal,(61) 9 9231-1288,celular,+5561992311288,sim,,,,thaispinheiro20@gmail.com
0.5710,PREMIUM ODONTOLOGIA,40.049.806/0001-99,EPP,SOBRADINHO,"QUADRA 02 CONJUNTO A LOTES PARES DE, 2 A 6, APT   219, SOBRADINHO, CEP 73015100, Brasilia/DF",5,1,clinica_geral,(61) 3042-0579,fixo,+556130420579,,,,,financeiro@odontochronos.com.br
0.5710,ODONTO PERSONNALITE,43.151.808/0001-82,EPP,GUARA I,"QUADRA QE 11 AREA ESPECIAL L SALA, 234, EDIF  GUARA OFFICE, GUARA I, CEP 71020611, Brasilia/DF",5,1,clinica_geral,(61) 3042-9595,fixo,+556130429595,,,,,financeiro605@consultabildf.com.br
0.5710,ODONTOCOMPANY RIACHO FUNDO,50.141.133/0001-56,EPP,RIACHO FUNDO I,"QUADRA CLN 3 BLOCO C LOTE, 2,       LOJA 02, RIACHO FUNDO I, CEP 71805513, Brasilia/DF",3,1,clinica_institucional,(61) 9 8170-1414,celular,+5561981701414,sim,(00) 0000000000,indefinido,,brasilia-riachofundo@odontocompany.com
0.5710,DRA SAMIRIAN NERIS ODONTO E ESTETICA,57.367.896/0001-69,ME,TAGUATINGA NORTE (TAGUATINGA),"QUADRA QNM 34 AREA ESPECIAL 1, S/N, SALA  1306                      JK SHOPPING, TAGUATINGA NORTE (TAGUATINGA), CEP 72145450, Brasilia/DF",1,1,marca_pessoal,(61) 9 9818-8018,celular,+5561998188018,sim,(00) 0000000000,indefinido,,drasamirianneris@gmail.com
0.5710,FERNANDA RIBEIRO ODONTOLOGIA E ESTETICA OROFACIAL,56.615.812/0001-04,ME,TAGUATINGA NORTE (TAGUATINGA),"AREA ESPECIAL SETOR C NORTE LOTES, 01/12, BLOCO A                   SALA  1003/1004           EDIF  PRIME EXCEL MEDICA, TAGUATINGA NORTE (TAGUATINGA), CEP 72115700, Brasilia/DF",2,1,marca_pessoal,(61) 9 8534-7167,celular,+5561985347167,sim,(00) 0000000000,indefinido,,fernanda.farmaceutica00@gmail.com
0.5710,DR IMPLANTECM,52.439.892/0001-25,ME,SETOR OESTE (GAMA),"QUADRA QUADRA 25 COMERCIO LOCAL, SN, LOTE  07                  SALA  01, SETOR OESTE (GAMA), CEP 72420252, Brasilia/DF",2,1,marca_pessoal,(61) 3526-3378,fixo,+556135263378,,(00) 0000000000,indefinido,,mssimplante@gmail.com
0.5710,ODONTOCLIN CLINICA ODONTOLOGICA,01.472.532/0001-94,ME,ASA SUL,"SHL/SUL QUADRA 716 CONJUNTO L BLOCO, 01, SALA 204 CCS, ASA SUL, CEP 70390700, Brasilia/DF",29,1,clinica_geral,,,,,,,,
0.5710,DOBRA DOCUMENTACAO ORTODONTICA DE BRASILIA S/C LTDA,03.658.861/0001-50,ME,ASA NORTE,"SDN CONJUNTO A, S/N, SALA 5051, ASA NORTE, CEP 70077900, Brasilia/DF",37,1,especialista_alto_ticket,,,,,,,,
0.5705,GRANDI SORRISO ODONTOLOGIA,17.888.148/0001-07,ME,TAGUATINGA CENTRO (TAGUATINGA),"QUADRA C 12, /, BLOCO B                   LOTE  1 E 2               SALA  211                       EDIFICIO VECON            CENTER II, TAGUATINGA CENTRO (TAGUATINGA), CEP 72010120, Brasilia/DF",13,1,clinica_geral,(61) 3351-1549,fixo,+556133511549,,(61) 9 8575-7834,celular,+5561985757834,contabsistema3@hotmail.com
0.5705,MEU DENTISTA EM CASA,22.822.326/0001-37,ME,NUCLEO BANDEIRANTE,"AVENIDA CENTRAL, SN, LOTE  635                 LOJA  A - PARTE A         ANDAR SUPERIOR, NUCLEO BANDEIRANTE, CEP 71710350, Brasilia/DF",11,1,clinica_geral,(61) 9 9209-8852,celular,+5561992098852,sim,,,,contato@meudentistaemcasa.com.br
0.5705,SORRISO CLIN,20.113.967/0001-97,ME,TAGUATINGA,"QUADRA QSD LOTE PARA COMERCIO 08 SALA, 204, TAGUATINGA, CEP 72020111, Brasilia/DF",12,1,clinica_geral,(61) 3355-2398,fixo,+556133552398,,,,,
0.5705,ODONTOVILLE LTDA,27.507.817/0001-07,ME,AREAL (AGUAS CLARAS),"QUADRA QS 3, 9, LOTE  3 5 7 E 9           SALA  414                 COND  PATIO CAPITAL, AREAL (AGUAS CLARAS), CEP 71953000, Brasilia/DF",9,1,clinica_geral,(61) 3021-9394,fixo,+556130219394,,,,,santoscontabil499@hotmail.com
0.5705,PERIOCLINIC ODONTOLOGIA LTDA,27.943.667/0001-84,ME,SUL (AGUAS CLARAS),"AVENIDA DAS ARAUCARIAS LOTES 1835, 1905, 1955 E, 2005, SALA  340, SUL (AGUAS CLARAS), CEP 71936250, Brasilia/DF",9,1,clinica_geral,(61) 3399-6736,fixo,+556133996736,,,,,samara_tomaz1@hotmail.com
0.5705,UNI DUNI DENTE 807DF LTDA,27.571.705/0001-15,ME,ASA NORTE,"SETOR COMERCIAL NORTE QUADRA 05 BLOCO A, 50, SALA  814, ASA NORTE, CEP 70715900, Brasilia/DF",9,1,clinica_geral,(61) 9 9207-2920,celular,+5561992072920,sim,,,,alexschaff@icloud.com
0.5705,COSTA OLIVEIRA ODONTOLOGIA,23.028.618/0001-65,ME,SETOR COMERCIAL CENTRAL (PLANALTINA),"SETOR QUADRA 2 BLOCO C, SL 101, ANDAR 1                   EDIF  AGENOR TEIXEIRA, SETOR COMERCIAL CENTRAL (PLANALTINA), CEP 73310313, Brasilia/DF",11,1,clinica_geral,(61) 3389-1214,fixo,+556133891214,,,,,jrcont@jrgrupo.com.br
0.5705,BRASILIA ODONTOLOGIA LTDA,27.670.748/0001-58,ME,ASA NORTE,"SETOR SDN CONJUNTO A, SN, SALA  4079                      CONJUNTO NACIONAL, ASA NORTE, CEP 70077900, Brasilia/DF",9,1,clinica_geral,(61) 3039-1003,fixo,+556130391003,,,,,novais727@gmail.com
0.5705,CLIOS ODONTOLOGIA INTEGRADA,41.992.796/0001-93,ME,ASA SUL,"SETOR SRTVS QUADRA 701 BLOCO I SALAS 3 E 4, SN, EDIF  PALACIO DA IMPRENSA, ASA SUL, CEP 70340000, Brasilia/DF",5,1,clinica_geral,(61) 3323-5193,fixo,+556133235193,,,,,clios10@hotmail.com
0.5705,ODONTOLOGIA MN,34.698.574/0001-05,ME,ASA NORTE,"QUADRA SC NORTE QD 01, 79, BLOCO F                   SALA  112, ASA NORTE, CEP 70711905, Brasilia/DF",7,1,clinica_geral,(61) 9 9689-9203,celular,+5561996899203,sim,,,,mnodonto112@gmail.com
0.5705,KALINE ODONTOLOGIA,41.500.900/0001-85,ME,NORTE (AGUAS CLARAS),"RUA 5 NORTE LOTE, 03, SALA  203, NORTE (AGUAS CLARAS), CEP 71907720, Brasilia/DF",5,1,clinica_geral,(61) 9 9220-9489,celular,+5561992209489,sim,,,,cdkaline@gmail.com
0.5705,ODONTO SPAZIO,35.433.858/0001-24,ME,NORTE (AGUAS CLARAS),"RUA DAS FIGUEIRAS LOTE, 7, LOJA  29, NORTE (AGUAS CLARAS), CEP 71906750, Brasilia/DF",6,1,clinica_geral,(61) 9 9952-1102,celular,+5561999521102,sim,,,,contato@exactcontabil.com.br
