cnpj_basico,cnpj,identificador_matriz_filial,razao_social,nome_fantasia,cnae_fiscal_principal,cnae_descricao,origem_recorte,cnae_fiscal_secundaria,logradouro,numero,complemento,bairro,cep,id_municipio,telefone_1,telefone_2,email,data_inicio_atividade,idade_meses,porte,capital_social,natureza_juridica,opcao_simples,data_opcao_simples,opcao_mei,n_unidades_df,n_unidades_br,n_ufs,n_cnpjs_no_endereco,endereco_suspeito
11349793,11349793000175,1,ELLO ODONTOLOGIA LTDA,ELLO ODONTOLOGIA,8630504,Atividade odontológica,cnae_principal,8640205,QUADRA CSB 2 LOTE 01/02/03/04 SALA 305 3O ANDAR TORRE A,SN,      ALAMEDA TOWER,TAGUATINGA SUL (TAGUATINGA),72015525,5300108,(61) 35637307,,ellodontologia2016@gmail.com,2009-11-26,201,3,50000.0,2062,1,2026-01-01,0,1,1,1,15,true
38015700,38015700000122,1,INSTITUTO ODONTOLOGICO CARVALHO LTDA,INSTITUTO ODONTOLOGICO DR. DAVID CARVALHO,8630504,Atividade odontológica,cnae_principal,,QUADRA EQNM 4/6 BL F LT 4,S/N,      COMERCIO,CEILANDIA NORTE (CEILANDIA),72210526,5300108,(61) 91034881,(61) 34751159,andreiaalstim@gmail.com,2020-08-07,72,1,50000.0,2062,1,2020-08-07,0,1,1,1,1,false
47585077,47585077000134,1,CSL SERVICO DE ODONTOLOGIA LTDA,PRECISA ODONTOLOGIA ESPECIALIZADA,8630504,Atividade odontológica,cnae_principal,,SETOR SHLS QD 716 CONJUNTO L BLOCO,2,SALA  411,ASA SUL,70390908,5300108,(61) 99120990,(61) 81305671,cslodontologiaespecializada@gmail.com,2022-08-16,48,1,50000.0,2062,1,2025-01-01,0,1,1,1,1,false
08267596,08267596000100,1,C.I.N.N. - CLINICA INTEGRADA NICANOR NAKAGAVA LTDA,C.I.N.N.,8630504,Atividade odontológica,cnae_principal,3250706,"SETOR SBN QUADRA 02 BLOCO H, N 02 SALA",704,EDIF  CENTRAL BRASILIA,ASA NORTE,70040904,5300108,(61) 33265814,,odontocinn@gmail.com,2006-08-24,240,1,50000.0,2062,1,2025-01-01,0,1,1,1,1,false
42239333,42239333000118,1,BARSOU ODONTOLOGIA AVANCADA LTDA,BARSOU ODONTOLOGIA AVANCADA,8630504,Atividade odontológica,cnae_principal,8599604,QUADRA QS NUMERO,03,LOTE  3 / 5 / 7 E 9       LOJA  203,TAGUATINGA,71953900,5300108,(61) 99081881,,dr.heron@barsouodontologia.com,2021-06-07,62,1,50000.0,2062,0,2021-06-07,0,1,1,1,1,false
21388188,21388188000167,1,SPECIALE ODONTOLOGIA LTDA,SPECIALE ODONTOLOGIA,8630504,Atividade odontológica,cnae_principal,,AVENIDA FLAMBOYANT LOTE,24,LOJA  04 - TERREO,AGUAS CLARAS,71917000,5300108,(61) 33263005,,,2014-11-10,141,1,50000.0,2062,1,2026-01-01,0,1,1,1,70,true
51604223,51604223000107,1,V.B.B ODONTOLOGIA LTDA,ELEVE ODONTOLOGIA ESPECIALIZADA,8630504,Atividade odontológica,cnae_principal,8650099,AREA AE LADO LESTE,S/N,LOTE  24/25               BLOCO B                   SALA  710                 EDIF  ORION OFFICE,SETOR CENTRAL (GAMA),72405135,5300108,(61) 94584010,(0000) 00000000,eleveodont@gmail.com,2023-07-28,37,1,50000.0,2062,1,2023-07-28,0,1,1,1,43,true
01273182,01273182000137,1,INOR - INTEGRACAO ODONTOLOGICA LTDA.,INOR,8630504,Atividade odontológica,cnae_principal,,SETOR SRTVS BLOCO LOTES,70,QUADRA701                 CONJ  E                   BLOCO 02 E 04             SALA  535 E 536,ASA SUL,70340902,5300108,(61) 33220533,,clinica.inor@gmail.com,1996-06-14,362,3,50000.0,2062,,,,1,1,1,85,true
31608464,31608464000109,1,W & R CLINICA ODONTOLOGICA LTDA,NOVO DENTE,8630504,Atividade odontológica,cnae_principal,,AVENIDA AGUAS CLARAS QS 08,S/N,LOTE  C 57                SALA  01 E 02,AREAL (AGUAS CLARAS),71974000,5300108,(61) 95751599,,walyna@gmail.com,2018-09-26,95,1,50000.0,2062,0,2018-09-26,0,1,1,1,5,false
36644531,36644531000164,1,MATHEUS ALVES DE ALMEIDA,ARTCLIN ODONTOLOGIA E ESTETICA,8630504,Atividade odontológica,cnae_principal,9602502,QUADRA 1E CONJUNTO A LOTE,04,LOJA  01,ARAPOANGA (PLANALTINA),73368420,5300108,(61) 94317998,,matheus-11-alves@hotmail.com,2020-03-11,77,1,50000.0,2135,0,2025-01-01,0,1,1,1,2,false
32830240,32830240000100,1,NEW ODONTOLOGIA LTDA,NEW ODONTOLOGIA,8630504,Atividade odontológica,cnae_principal,3250706,QUADRA CNB 11 LOTE 9 SALA 303,SN,EDIF  PINHEIRO DE BRITO,TAGUATINGA NORTE (TAGUATINGA),72115115,5300108,(61) 85202102,,brunofhartmann@hotmail.com,2019-02-20,90,1,50000.0,2062,1,2025-01-01,0,1,1,1,14,true
33010563,33010563000110,1,REVITA ODONTOLOGIA INTEGRADA LTDA,REVITA ODONTOLOGIA,8630504,Atividade odontológica,cnae_principal,8640205,SETOR SRTVS QUADRA 701 BLOCO K SALA,523,,ASA SUL,70340000,5300108,(61) 39677350,(61) 82691292,drasarahmendes@gmail.com,2019-03-13,89,5,50000.0,2062,1,2020-01-01,0,1,1,1,1,false
46671743,46671743000194,1,DR FABIANA SOUZA CLINICA ODONTOLOGICA LTDA,DRA FABIANA SOUZA CLINICA ODONTOLOGICA,8630504,Atividade odontológica,cnae_principal,"9602502,8690999",QUADRA QUADRA 7,S/N,LOTE  760                 LOJA  02                  EDIF  GILBERT,SETOR INDUSTRIAL (GAMA),72445070,5300108,(61) 99390847,(0000) 00000000,lufa93330@gmail.com,2022-06-06,50,1,50000.0,2062,0,2024-01-01,0,1,1,1,60,true
37573876,37573876000137,1,ORALCARDIO SERVICOS CLINICOS E ODONTOLOGICOS LTDA,CLINICA ORALCARDIO,8630504,Atividade odontológica,cnae_principal,8211300,QUADRA CNF 1 LOTE,11,LOJA  01,TAGUATINGA NORTE (TAGUATINGA),72125515,5300108,(61) 85986086,,e.maximo.m@gmail.com,2020-06-30,74,1,50000.0,2062,1,2026-01-01,0,1,1,1,4,false
51676935,51676935000123,1,SORRILICE ODONTOLOGIA LTDA,ORTHODONTIC,8630504,Atividade odontológica,cnae_principal,,SETOR SRIA I QI 7 CJ U LT 134,S/N,ANDAR 1,GUARA,71020216,5300108,(61) 91377370,(0000) 00000000,oc456@orthodonticbrasil.com.br,2023-08-03,36,1,50000.0,2062,,,,1,1,1,4,false
43288181,43288181000106,1,CLINICA ARTEODONT E SAUDE LTDA,CLINICA ARTE ODONT E SAUDE,8630504,Atividade odontológica,cnae_principal,"3250706,8640205",QUADRA SHRF CLN 7B LOTE,03,LOJA  05,RIACHO FUNDO I,71805542,5300108,(61) 86545704,,linerodriguesruas@hotmail.com,2021-08-26,60,1,50000.0,2062,1,2021-08-26,0,1,1,1,3,false
55739474,55739474000141,1,PRACIANO ODONTOLOGIA LTDA,ELOS ESTETICA E REABILITACAO ORAL,8630504,Atividade odontológica,cnae_principal,,AREA ESPECIAL 04 (QSD) SETOR D LOTE,04,LOJA  17 TERREO           EDIF  VIA LIBERTE,TAGUATINGA SUL (TAGUATINGA),72020022,5300108,(61) 91945421,,pracianoodontologia@gmail.com,2024-07-01,25,1,50000.0,2062,1,2024-07-01,0,1,1,1,8,false
52365943,52365943000111,1,ODONTOLOGIA CH TAGUACENTER LTDA,ODONTOLOGIA CH TAGUACENTER,8630504,Atividade odontológica,cnae_principal,,QUADRA CNG 1 LOTE,02,SALA  101,TAGUATINGA NORTE (TAGUATINGA),72130015,5300108,(61) 33263005,(0000) 00000000,contastec@gmail.com,2023-09-29,35,1,50000.0,2062,1,2023-09-29,0,1,1,1,2,false
11108033,11108033000176,1,INSTITUTO ODONTOLOGICO DAVID CARVALHO LTDA,INSTITUTO ODONTOLOGICO DR. DAVID CARVALHO,8630504,Atividade odontológica,cnae_principal,,QUADRA QNL 24 VIA LN 29 CASA,55,LOJA  01,TAGUATINGA,72161429,5300108,(61) 30328875,,compaccontabilidadedf@hotmail.com,2009-08-25,204,1,50000.0,2062,0,2015-01-01,0,1,1,1,1,false
33388645,33388645000100,1,AMARAL ODONTOLOGIA LTDA,COA CONSULTORIO ODONTOLOGICO AMARAL,8630504,Atividade odontológica,cnae_principal,,RUA RUA 8 CHACARA 193 LOTE 221 LOJA,01,      VILA SAO JOSE,SETOR HABITACIONAL VICENTE PIRES,72006800,5300108,(61) 30463188,,,2019-04-17,88,1,50000.0,2062,1,2026-01-01,0,1,1,1,1,false
31715872,31715872000160,1,NOSSA CLINICA ODONTOLOGIA ESTETICA E MARKETING LTDA,NOSSA CLINICA,8630504,Atividade odontológica,cnae_principal,"7319003,9602502",QUADRA SCS QD 06 BLOCO A N 141 SALA,108,      PARTE I,ASA SUL,70327900,5300108,(61) 81998364,,corieodonto@gmail.com,2018-10-08,94,1,50000.0,2062,0,2020-01-01,0,1,1,1,5,false
58495807,58495807000122,1,CIOB CENTRO INTEGRADO ODONTOLOGICO DF LTDA,CIOB ODONTOLOGIA,8630504,Atividade odontológica,cnae_principal,,QUADRA QS 1 RUA 210,SN,LOTE  34 E 36             LOJA  24                  EDIF  LED MALL,AREAL (AGUAS CLARAS),71950770,5300108,(61) 30286612,(0000) 00000000,ciobodontodf@gmail.com,2024-12-17,20,1,50000.0,2062,,,,1,1,1,115,true
08687093,08687093000186,1,JGP CLINICA ODONTOLOGICA E SAUDE INTEGRADA LTDA,JGP CLINICA ODONTOLOGICA E SAUDE INTEGRADA,8630504,Atividade odontológica,cnae_principal,8690901,SETOR SETOR CENTRAL AE LESTE LT 24,S/N,BLOCO B                   SALA  309 E 311           EDIF  ORION OFFICE MALL,GAMA,72405135,5300108,(61) 86234430,,jgpclinica@gmail.com,2007-02-28,234,1,50000.0,2062,,,,1,1,1,43,true
51517700,51517700000199,1,CARVALHO E SOUZA SERVICOS ODONTOLOGICOS LTDA,FIRENZZE ODONTOLOGIA,8630504,Atividade odontológica,cnae_principal,,QUADRA SRIA I QE 7 BLOCO B SALA 219,SN,EDIF  ITAIPU,GUARA I,71020901,5300108,(61) 99999999,(0000) 00000000,firenzze.odontologia@gmail.com,2023-07-21,37,1,50000.0,2062,1,2023-07-21,0,1,1,1,3,false
54485501,54485501000134,1,KAIROS ODONTOLOGIA LTDA,IOB - INSTITUTO ODONTOLOGICO BRILHANTE,8630504,Atividade odontológica,cnae_principal,,QUADRA L2 SUL Q 607 MOD 47,S/N,EDIF  C CLINICO METROPOLISSALA  230,BRASILIA,70200670,5300108,(61) 99813099,(0000) 00000000,clab12@hotmail.com,2024-03-26,29,1,50000.0,2062,1,2024-03-26,0,1,1,1,51,true
58973095,58973095000100,1,ART ORAL ODONTOLOGIA ESPECIALIZADA LTDA,,8630504,Atividade odontológica,cnae_principal,,"SETOR DE DIVERSOES NORTE, CONJUNTO A",S/N,SALA  4086,ASA NORTE,70077900,5300108,(61) 82629820,(0000) 00000000,transparencia@transparenciacontabildf.com.br,2025-01-20,19,3,50000.0,2062,0,2025-01-20,0,1,1,1,295,true
54901788,54901788000136,1,CAPIXABA SERVICOS ODONTOLOGICOS LTDA,CAPIXABA ODONTOLOGIA,8630504,Atividade odontológica,cnae_principal,,QUADRA SCS QUADRA 04 BLOCO A,49,SALA  120                 EDIF  EMBAIXADOR,ASA SUL,70300907,5300108,(61) 99124149,(0000) 00000000,marcosejani@gmail.com,2024-04-26,28,3,50000.0,2062,1,2024-04-26,0,1,1,1,37,true
12620752,12620752000134,1,LUTYANE SILVA AFONSO,ODONTONORTE,8630504,Atividade odontológica,cnae_principal,,QUADRA QUADRA 04 NORTE LOTE 13,SN,SALA  201 A 204,BRAZLANDIA,72710561,5300108,(61) 33917043,,,2010-09-30,191,1,50000.0,2135,0,2015-01-01,0,2,2,1,1,false
45559742,45559742000190,1,ALVES E SOUSA CLINICA ODONTOLOGICA LTDA,ODONTO PREMIER,8630504,Atividade odontológica,cnae_principal,,QUADRA 17 LOTE,04,LOJA  01,DEL LAGO I (ITAPOA),71591235,5300108,(61) 99969726,,francinaldolima.adv@gmail.com,2022-03-08,53,1,50000.0,2062,0,2022-03-08,0,1,1,1,2,false
11179511,11179511000139,1,CLINICA ODONTOLOGICA DR WERMERSON LTDA,CLINICA ODONTOLOGICA DR WERMERSON,8630504,Atividade odontológica,cnae_principal,,QUADRA QUADRA 5,SN,LOTE: 43; SETOR: LESTE RESIDENCIAL;,SETOR LESTE (GAMA),72450050,5300108,(61) 41411106,,,2009-09-24,203,5,50000.0,2062,1,2017-01-01,0,1,1,1,11,true
36279645,36279645000152,1,ERGON FACE - ODONTOLOGIA ESPECIALIZADA LTDA,ERGON FACE - ODONTOLOGIA ESPECIALIZADA,8630504,Atividade odontológica,cnae_principal,"8640205,9602502","QUADRA QS 3 EPCT LT 3, 5, 7 E 9",SN,SALA  602,AREAL (AGUAS CLARAS),71953000,5300108,(21) 20514900,,escritoriovirtual@mbconsulta.com,2020-02-06,78,1,50000.0,2062,1,2020-02-06,0,1,1,1,135,true
45084537,45084537000115,1,MORAES ODONTOLOGIA E ESTETICA LTDA,MORAES ODONTOLOGIA,8630504,Atividade odontológica,cnae_principal,"4772500,8599604,8599699,8650099,9602502",QUADRA QR 3 CONJUNTO C LOTE,59,LOJA  02,CANDANGOLANDIA,71725303,5300108,(61) 83782107,,moraesodontodf@gmail.com,2022-01-31,55,1,50000.0,2062,1,2025-01-01,0,1,1,1,1,false
32928337,32928337000150,1,ODONTONAVA ODONTOLOGIA LTDA,ODONTONAVA,8630504,Atividade odontológica,cnae_principal,,QUADRA QNM 5 CONJUNTO B LOTE,47,SALA  203 204 E 205,CEILANDIA SUL (CEILANDIA),72215052,5300108,(61) 33721039,(61) 86357777,odontonova@gmail.com,2019-03-01,89,1,50000.0,2062,0,2024-01-01,0,1,1,1,7,false
49225994,49225994000133,1,CENTRO CLINICO PIAU LTDA,CENTRO CLINICO PIAU,8630504,Atividade odontológica,cnae_principal,"9602502,8650003,8650006,8650099",QUADRA QNA 42,02,,TAGUATINGA NORTE (TAGUATINGA),72110420,5300108,(61) 85541714,(0000) 00000000,santanasolucoescontabeis@gmail.com,2023-01-17,43,3,50000.0,2062,1,2026-01-01,0,1,1,1,2,false
48826873,48826873000184,1,CELEBRARE ODONTOLOGIA LTDA,,8630504,Atividade odontológica,cnae_principal,,SETOR SHIN CA 01 LOTE A BL. A LOJA 104,SN,TERREOLAGO NORTE,SETOR DE HABITACOES INDIVIDUAIS NORTE,71503501,5300108,(61) 95552041,,celebrareodontologia@gmail.com,2022-12-07,44,1,50000.0,2062,0,2022-12-07,0,1,1,1,82,true
12527090,12527090000152,1,CICCONE E MONTEIRO ODONTOLOGIA LTDA,PRIME ODONTOLOGIA ESPECIALIZADA,8630504,Atividade odontológica,cnae_principal,"8650002,8650006",SETOR SETOR COMERCIAL NORTE QUADRA 01 BLOCO F NUMERO,79,"SALA  201,202",ASA NORTE,70711905,5300108,(61) 92294119,(61) 32644119,,2010-09-13,191,5,50000.0,2062,1,2017-01-01,0,1,1,1,81,true
17269885,17269885000121,1,ARAUJO FALCAO ODONTOLOGIA LTDA,ARAUJO FALCAO ODONTOLOGIA,8630504,Atividade odontológica,cnae_principal,8650099,QUADRA SMHN QUADRA 02,SN,BLOCO C                   SALA  1010,ASA NORTE,70710140,5300108,(61) 99937149,,inoveodonto1994@gmail.com,2012-08-14,168,1,50000.0,2062,1,2024-01-01,0,1,1,1,2,false
41705214,41705214000140,1,DANTAS CAMPOS ODONTOLOGIA LTDA,IMCORP CLINICA ODONTOLOGICA,8630504,Atividade odontológica,cnae_principal,,RUA 15 (POLO DE MODAS) LOTE,50,,GUARA II,71070515,5300108,(61) 98523236,,pedroprivillege@gmail.com,2021-04-26,64,1,50000.0,2062,1,2026-01-01,0,1,1,1,1,false
18907151,18907151000193,1,RAY SANTOS ODONTOLOGIA E ESTETICA LTDA,RAY SANTOS ODONTOLOGIA E ESTETICA,8630504,Atividade odontológica,cnae_principal,"8640205,9602502",SETOR SHLS QUADRA 716 CONJ B BLOCO 04 CONSULTORIO 15,SN,,ASA SUL,70390700,5300108,(61) 91324739,,leia_de_cassia@hotmail.com,2013-09-18,155,1,50000.0,2062,1,2013-09-18,0,1,1,1,91,true
53251552,53251552000139,1,X ODONTO ODONTOLOGIA LTDA,X ODONTO,8630504,Atividade odontológica,cnae_principal,,QUADRA QN 7 CONJUNTO 6,S/N,LOTE  32                  LOJA  01,RIACHO FUNDO I,71805706,5300108,(61) 81515075,(0000) 00000000,juniorortodontia@hotmail.com,2023-12-18,32,1,50000.0,2062,,,,1,1,1,18,true
56193596,56193596000148,1,INSTITUTO SMILE DE ODONTOLOGIA E ENSINO LTDA,INSTITUTO SMILE ODONTOLOGIA E ENSINO,8630504,Atividade odontológica,cnae_principal,"3250706,8599604,8599699",SETOR SETOR A NORTE EDIFICIO BRASILIA PLAZA CENTER QNA 29 LT 8,S/N,SALA  401,TAGUATINGA,72110290,5300108,(61) 99564100,,thiagosilvaus@gmail.com,2024-08-01,24,1,50000.0,2062,1,2024-08-01,0,1,1,1,9,false
46117486,46117486000143,1,AMARAL OLIVEIRA ODONTOLOGIA OLIVEIRA AMARAL ODONTOLOGIA LTDA,AMARAL ODONTOLOGIA,8630504,Atividade odontológica,cnae_principal,8640205,QUADRA CL 116 LOTES G03 E G11,SN,,SANTA MARIA,72546200,5300108,(61) 30396990,(0000) 00000000,fiscal@agilizagestao.com.br,2022-04-23,52,3,50000.0,2062,1,2026-01-01,0,1,1,1,14,true
59464757,59464757000189,1,BARBY DOS ANJOS MACEDO,SORRIA DF,8630504,Atividade odontológica,cnae_principal,9602502,SETOR SAMAMBAIA SUL QS 111 CJ I LT 2,S/N,LOJA  01,SAMAMBAIA,72301554,5300108,(61) 99787857,(0000) 00000000,sorriadfodonto@gmail.com,2025-02-14,18,1,50000.0,2135,1,2025-02-14,0,1,1,1,2,false
48891971,48891971000103,1,DRA VANESSA GOMES ODONTOLOGIA LTDA,DRA VANESSA GOMES ODONTOLOGIA,8630504,Atividade odontológica,cnae_principal,9602502,RUA COPAIBA LOTE,01,      TORRE A             SALA  2412,NORTE (AGUAS CLARAS),71919540,5300108,(61) 83505771,,vanessaglima91@gmail.com,2022-12-14,44,1,50000.0,2062,1,2026-01-01,0,1,1,1,889,true
50712639,50712639000178,1,BEATRIZ SILVA DE ALMEIDA ODONTOLOGIA LTDA,ALMEIDAYS ODONTOLOGIA,8630504,Atividade odontológica,cnae_principal,,RUA RUA 04 CHACARA 19 LOTE,61A,LOJA  01,SETOR HABITACIONAL VICENTE PIRES - TRECHO 3,72001275,5300108,(61) 32563000,(0000) 00000000,bsbcontabilidade.df@gmail.com,2023-05-17,39,1,50000.0,2062,1,2023-05-17,0,1,1,1,3,false
52881686,52881686000170,1,CLINICA ODONTOLOGICA IDUANY B.R LTDA,ODONTO BARBOZA,8630504,Atividade odontológica,cnae_principal,,SETOR HABITACIONAL SOL NASCENTE CHACARA 99 QUADRA C LOTE,04,SALA  101,CEILANDIA SUL (CEILANDIA),72236800,5300108,(61) 82209821,(0000) 00000000,iduany-jesus@hotmail.com,2023-11-14,33,1,50000.0,2062,1,2023-11-14,0,1,1,1,67,true
40713761,40713761000105,1,ARTHUR ARAUJO SERVICOS ODONTOLOGICOS LTDA,DR. ARTHUR ARAUJO,8630504,Atividade odontológica,cnae_principal,"4618402,7490104,8230001",QUADRA QND,14,LOTE  16                  SALA  104                       PARTE M,TAGUATINGA NORTE (TAGUATINGA),72120140,5300108,(61) 81681059,,arthur87araujo@gmail.com,2021-02-04,66,3,50000.0,2062,0,2021-02-04,0,1,1,1,7,false
33201532,33201532000146,1,CENTRO-OESTE CLINICA ODONTOLOGICA LTDA,TOPRISO ODONTOLOGIA,8630504,Atividade odontológica,cnae_principal,4789099,QUADRA QUADRA 203,SN,LOTE  26                  SALA  101,RECANTO DAS EMAS,72610300,5300108,(61) 34345544,(61) 82672106,atendimento@topriso.com.br,2019-04-01,88,1,50000.0,2062,0,2023-01-01,0,1,1,1,6,false
22245905,22245905000164,1,RAFAELA WATANABE KUBOTA,NEW ODONTO,8630504,Atividade odontológica,cnae_principal,3250706,QUADRA QR 303 CONJUNTO A,SN,LOTE: 04; SALA: 02;,SANTA MARIA,72503601,5300108,(61) 95605677,(61) 33931371,,2015-04-10,136,1,50000.0,2135,1,2023-01-01,0,1,1,1,5,false
37179435,37179435000155,1,FP ODONTOLOGIA LTDA,ODONTO COMPANY,8630504,Atividade odontológica,cnae_principal,,QUADRA QR 302 CONJUNTO L,28,LOTE  28,SANTA MARIA,72502512,5300108,(61) 83213775,,drafernandalima@hotmail.com,2020-05-19,75,1,50000.0,2062,0,2020-05-19,0,1,1,1,1,false
42904736,42904736000134,1,CONIC ODONTOLOGIA LTDA,CONIC ODONTOLOGIA,8630504,Atividade odontológica,cnae_principal,8640205,SETOR SDS BLOCO D,60,SLJ   15                        MEZANINO,ASA SUL,70392901,5300108,(61) 91553963,,conicodontologia@gmail.com,2021-07-28,61,5,50000.0,2062,,,,1,1,1,32,true
57984586,57984586000193,1,OR CLINIC ODONTOLOGIA LTDA,CLINIC OLIVEIRA & ROCA,8630504,Atividade odontológica,cnae_principal,,QUADRA CSB 2 LOTE 1/4 TORRE A SALA 105 ALAMEDA SHOPPING,S/N,,TAGUATINGA,72015901,5300108,(61) 85050691,(61) 86062942,orclinic.odontologia@gmail.com,2024-11-05,21,1,50000.0,2062,1,2024-11-05,0,1,1,1,62,true
13569796,13569796000140,1,AGNALDO BARBOSA COSTA DA SILVA,PERSONAL DENT,8630504,Atividade odontológica,cnae_principal,3250706,QUADRA QNM 03 CONJUNTO O LOTE 23 LOJA,02,,CEILANDIA SUL (CEILANDIA),72215045,5300108,(61) 35614238,,personaldentclinlab@hotmail.com,2011-04-27,184,1,50000.0,2135,0,2024-01-01,0,1,1,1,1,false
46655416,46655416000149,1,VANIA LUZIA HONORIO DE SOUZA LTDA,QUANTICO ODONTOLOGIA ESTEETICA,8630504,Atividade odontológica,cnae_principal,,QUADRA QUADRA 29 CONJUNTO 21 LOTE,03,ANDAR 1,PARANOA,71573017,5300108,(61) 95526729,,vania.souza49@gmail.com,2022-06-03,50,1,50000.0,2062,1,2026-01-01,0,1,1,1,2,false
43602633,43602633000182,1,ODONTOLOGIA ESPECIALIZADA RM LTDA,ODONTOLOGIA ESPECIALIZADA RM,8630504,Atividade odontológica,cnae_principal,,SETOR SETOR D NORTE QND 29 LT 20,S/N,LOJA  05,TAGUATINGA,72120290,5300108,(61) 95770905,,giiresendem@gmail.com,2021-09-21,59,1,50000.0,2062,1,2025-01-01,0,1,1,1,7,false
12608706,12608706000110,1,CLINICA ODONTOLOGICA DENTEART LTDA,DENTEART,8630504,Atividade odontológica,cnae_principal,,QUADRA QNA 4,S/N,LOTE: 33; SALA: 104 E 106; EDIF: MATHEUS ALMEIDA;,TAGUATINGA NORTE (TAGUATINGA),72110040,5300108,(61) 33511041,,,2010-09-29,191,1,50000.0,2062,1,2018-01-01,0,1,1,1,14,true
53286816,53286816000190,1,HC ODONTOLOGIA LTDA,CLINICA SR DENTE,8630504,Atividade odontológica,cnae_principal,8640205,QUADRA QNM 34 AREA ESPECIAL 1,01,SALA  1901,TAGUATINGA NORTE (TAGUATINGA),72145450,5300108,(61) 81459985,(0000) 00000000,patriciadefatimamelodasilva@gmail.com,2023-12-21,32,1,50000.0,2062,,,,1,1,1,62,true
43890451,43890451000154,1,CLINICA VIANA LTDA,VIANA ODONTOLOGIA ESTETICA,8630504,Atividade odontológica,cnae_principal,,QUADRA 5 LOTE,01,LOJA  01,DEL LAGO I (ITAPOA),71591175,5300108,(61) 91304268,,clinicaodontologicaviana8@gmail.com,2021-10-15,58,1,50000.0,2062,1,2026-01-01,0,1,1,1,1,false
39259654,39259654000170,1,ATTENTO ODONTOLOGIA LTDA,ATTENTO ODONTOLOGIA INTEGRADA,8630504,Atividade odontológica,cnae_principal,3250706,SETOR SRTVS QUADRA 701 CONJUNTO L BLOCO 01,38,SALA  0307 0309 E 0311,ASA SUL,70340000,5300108,(61) 85560658,,gasodonto@gmail.com,2020-09-30,71,1,50000.0,2062,1,2020-09-30,0,1,1,1,57,true
49522798,49522798000120,1,HB ODONTOLOGIA LTDA,HB INSTITUTO ODONTOLOGICO,8630504,Atividade odontológica,cnae_principal,,SETOR SHIN CA 01 LOTE A BLOCO A SALA 241,SN,PAVMTO2,SETOR DE HABITACOES INDIVIDUAIS NORTE,71503501,5300108,(61) 39681020,,hbinstitutoodontologico@gmail.com,2023-02-08,42,5,50000.0,2062,1,2024-01-01,0,1,1,1,82,true
37151656,37151656000115,1,SMILES CLINICA ODONTOLOGICA LTDA,,8630504,Atividade odontológica,cnae_principal,,"RUA 5 NORTE, LOTE",03,LOJA  10,NORTE (AGUAS CLARAS),71907720,5300108,(61) 96505050,,phpl@me.com,2020-05-15,75,1,50000.0,2062,0,2020-05-15,0,1,1,1,56,true
47035749,47035749000138,1,ODONTOLOGIA GUARA LTDA,IMCORP,8630504,Atividade odontológica,cnae_principal,,RUA 15 POLO DE MODAS QE 40 LOTE,17,LOJA  01,GUARA II,71070515,5300108,(61) 85232361,,pedroprivillege@gmail.com,2022-07-05,49,1,50000.0,2062,1,2025-01-01,0,1,1,1,1,false
59023220,59023220000183,1,IROM INSTITUTO DE REABILITACAO ORAL E MAXILOFACIAL LTDA,IROM,8630504,Atividade odontológica,cnae_principal,"8599604,8599699",QUADRA C 1,01/12,SALA  711 E 712,TAGUATINGA CENTRO (TAGUATINGA),72010010,5300108,(61) 84374700,(0000) 00000000,iromaxilofacial@gmail.com,2025-01-22,19,1,50000.0,2062,1,2025-01-22,0,1,1,1,46,true
56046098,56046098000172,1,IMPLANTODONTIA EXATA LTDA,,8630504,Atividade odontológica,cnae_principal,3250706,RUA RUA 6 CHACARA 251 LOTE,1,,SETOR HABITACIONAL VICENTE PIRES,72006495,5300108,(61) 85560658,(0000) 00000000,gasodonto@gmail.com,2024-07-23,25,1,50000.0,2062,1,2026-01-01,0,1,1,1,1,false
55116723,55116723000142,1,PLENANCY ODONTOLOGIA LTDA,PLENANCY ODONTOLOGIA ESPECIALIZADA,8630504,Atividade odontológica,cnae_principal,,SETOR SETOR A NORTE QNA 4 LT 33,S/N,SALA  102,TAGUATINGA,72110040,5300108,(61) 91294278,(0000) 00000000,plenancy.odontologia@gmail.com,2024-05-14,27,1,50000.0,2062,1,2024-05-14,0,1,1,1,14,true
22618918,22618918000131,1,CLINICA ODONTOLOGICA ODONTO VITAE LTDA,ODONTO VITAE,8630504,Atividade odontológica,cnae_principal,8640205,QUADRA QS 1 RUA 210 LOTE 34/36 SALA,703,EDIF  LED                       TORRE 3,AREAL (AGUAS CLARAS),71950770,5300108,(61) 81180647,(61) 30246650,odontovitaedf@gmail.com,2015-06-09,134,1,50000.0,2062,1,2023-01-01,0,1,1,1,1,false
43592136,43592136000140,1,FW ARAUJO ODONTOLOGIA LTDA,INSTITUTO ODONTOLOGICO ARAUJO,8630504,Atividade odontológica,cnae_principal,"8599604,9602502",QUADRA QN 212 CONJUNTO G LOTE,01,SALA  101,SAMAMBAIA NORTE (SAMAMBAIA),72316537,5300108,(61) 41037553,,instodontoaraujo@gmail.com,2021-09-21,59,3,50000.0,2062,0,2025-01-01,0,1,1,1,2,false
