cnpj,cnpj_basico,nome_fantasia,razao_social,cnae,identificador_matriz_filial,tipo_logradouro,logradouro,numero,complemento,bairro,cep,ddd_1,telefone_1,ddd_2,telefone_2,email,data_inicio_atividade,idade_meses,porte,capital_social,natureza_juridica,opcao_simples,n_unidades_df,n_mesma_sala,n_mesmo_predio
50490059000183,50490059,,FREDERICO FREITAS SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,QUADRA,2 CONJUNTO A-3 CASA,10,,SOBRADINHO,73015103,61,81804040,,,advocaciafredericofreitas@gmail.com,2023-04-28,40,1,10000.0,2321,1,1,,2
27338238000188,27338238,,GERMANO CARDOSO SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,SETOR,"COMERCIAL NORTE QUADRA 04,",100,SALA  1201                      PARTE G5            EDIF  CENTRO EMPRESARIAL        VARING,ASA NORTE,70714900,61,35336470,,,germanocesardf@gmail.com,2017-03-10,113,5,80000.0,2321,0,1,1,104
47786614000104,47786614,,RODRIGO DA COSTA ALVES SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,CONDOMINIO,CONDOMINIO JARDIM EUROPA II LT B1 B2,403,,GRANDE COLORADO,73105904,61,95756429,,,rdg.ca6@gmail.com,2022-08-31,48,1,1000.0,2321,1,1,,3
42732975000154,42732975,,JOSE AUGUSTO MOREIRA SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,QUADRA,QI 12 LOTE,26,LOJA  23,SETOR INDUSTRIAL (TAGUATINGA),72135120,61,93803734,,,contato@fxreengenharia.com,2021-07-15,61,1,40000.0,2321,0,1,1,15
34262518000115,34262518,,LAURA SCHERTEL MENDES - SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,QUADRA,SHN QUADRA 1 BLOCO D CONJUNTO A SALA,1402,EDIF  FUSION              SALA  PARTE B,ASA NORTE,70701040,61,95139647,,,lauraschertel@hotmail.com,2019-07-10,85,5,2000.0,2321,0,1,1,1
47077077000123,47077077,,JULIANA ESTRELA SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,QUADRA,SQS 308 BLOCO A,207,,ASA SUL,70355010,61,84155456,,,estrela.advocacia@yahoo.com.br,2022-07-08,49,5,5000.0,2321,1,1,,1
08234369000170,08234369,VALE ROCHA ADVOGADOS ASSOCIADOS,VALE ROCHA E PASSAMANI ADVOGADOS ASSOCIADOS,6911701,1,QUADRA,"SHIS QL 14, CONJ. 02, LOTE",02,,LAGO SUL,71640025,61,35636800,,,,2004-12-29,260,3,57000.0,2240,0,1,,2
44924495000110,44924495,,GOMES FREITAS SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,AVENIDA,"DAS ARAUCARIAS, AGUAS CLARAS SHOPPING, LOTES 1835 A 2005",SN,SALA  406                 ANDAR 4,SUL (AGUAS CLARAS),71936250,61,98206285,,,welbert.advocacia@gmail.com,2022-01-19,55,5,180000.0,2321,1,1,1,128
32390087000147,32390087,,FERNANDO MORAES SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,QUADRA,"VIA W3, SCR/SUL, QUADRA 516, BLOCO B, NUMERO 69, PARTE E",69,PAVMTOPRIMEIRO                  ENDERECO VIRTUAL,ASA SUL,70381525,61,98079770,61,98728394,leitemoraes.adv@gmail.com,2019-01-03,91,5,10000.0,2321,1,1,1,709
51033810000185,51033810,,FELIPE LEMOS SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,SETOR,SETOR COMERCIAL SUL Q 1 BL M,S/N,SALA  1306,BRASILIA,70305900,61,86758300,,,feliperlemos.adv@gmail.com,2023-06-13,38,5,1000.0,2321,1,1,1,80
37597694000104,37597694,,LALBERT SANTANA - SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,QUADRA,SHS QUADRA,6,CONJ  A                   BLOCO A                   SALA  501 E 512,ASA SUL,70316000,61,30263535,,,bertolinesantana.adv@gmail.com,2020-07-02,73,5,10000.0,2321,1,1,1,13
36360565000127,36360565,,CAMPOS DE ALMEIDA ADVOCACIA,6911701,1,QUADRA,SHIS QI 3 BLOCO H,S/N,SALA  202 204 E 208,SETOR DE HABITACOES INDIVIDUAIS SUL,71605200,61,37979533,,,camposdealmeidaadv@gmail.com,2020-02-11,78,5,10000.0,2232,1,1,1,18
26989754000100,26989754,, DEUSDEDITH FERREIRA  SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,SETOR,SRTVS,38,QUADRA701                 CONJ  L                   BLOCO 01                  SALA  533                       PARTE 829,ASA SUL,70340906,31,74001012,,,cnpj@pejota.com.br,2017-01-05,115,5,10000.0,2321,1,1,1,481
26191902000146,26191902,********,CORTEZ ADVOGADOS,6911701,1,SETOR,CLN 315 BLOCO E,SN,SALA  102,ASA NORTE,70774550,61,37998100,,,kla@klalaw.com.br,2016-06-27,122,5,1640.0,2232,0,1,1,5
54712684000183,54712684,,TERRA IANNI SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,QUADRA,SHIN CA 11 LOTE 4 APTO,208,,SETOR DE HABITACOES INDIVIDUAIS NORTE,71503511,61,81940303,,,biterraianni@gmail.com,2024-04-12,28,1,20000.0,2321,1,1,,2
11035400000159,11035400,GANIM ADVOGADOS ASSOCIADOS,GANIM ADVOGADOS ASSOCIADOS,6911701,1,QUADRA,SIG QUADRA 1,985,SALA  118 E 119,ZONA INDUSTRIAL,70610410,61,33446061,,,financeiro@ganim.com.br,2009-05-15,207,5,250500.0,2232,1,1,1,124
33971097000139,33971097,,ESTUQUI & RODRIGUES ADVOGADOS ASSOCIADOS,6911701,1,QUADRA,SAUS QUADRA,5,BLOCO K                   SALA  1001 / 1002,ASA SUL,70070050,61,81682982,,,juridico@stpr.adv.br,2019-06-14,86,5,10000.0,2232,1,1,1,3
51760611000179,51760611,,MARILEY XAVIER SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,QUADRA,QSC 19 CHACARA 25 CONJUNTO A,12,CASA  SETOR PRIMAVERA,TAGUATINGA SUL TAGUATINGA,72017203,61,92940606,61,84082214,maryxavier.adv@gmail.com,2023-08-10,36,5,100.0,2321,1,1,1,1
52901746000170,52901746,,MAYDSON ANDRADE SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911702,1,RUA,RUA 5 CHACARA 232 LOTE 26/28,26/28,LOJA  210,SETOR HABITACIONAL VICENTE PIRES,72006125,61,96808233,,,maydsonandradeadvogados@hotmail.com,2023-11-16,33,5,50000.0,2321,0,1,1,11
21520335000100,21520335,ADVOCACIA ARAUJO E BRITO,ADVOCACIA ARAUJO E BRITO,6911701,1,AVENIDA,RABELO (ACAMP RABELO),24,LOJA: B;,VILA PLANALTO,70804020,61,32570355,61,99892019,contato@advocaciaaraujoebrito.com.br,2014-09-29,143,5,30000.0,2232,1,1,1,3
50364465000108,50364465,,LORENA OLIVEIRA SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,SETOR,SQS 416 BL S,S/N,APT   206,BRASILIA,70299190,61,81248052,,,oliveiramlorena@gmail.com,2023-04-18,40,5,4000.0,2321,1,1,1,4
30776366000118,30776366,,HELIO LEITE FILHO - SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,QUADRA,C 12,203,BLOCO J                   LOTE  1/7                 SALA  203,TAGUATINGA CENTRO (TAGUATINGA),72010120,61,96083040,,,helioleitefilho@yahoo.com.br,2018-06-15,98,5,10000.0,2321,0,1,1,5
43652170000163,43652170,,NOLETO ADVOGADOS ASSSOCIADOS,6911701,1,QUADRA,SHIS QI 15 CONJUNTO 7,S/N,CASA  14,SETOR DE HABITACOES INDIVIDUAIS SUL,71635270,61,30355683,,,jaramaral@brturbo.com.br,2012-09-05,167,5,10000.0,2232,0,1,1,2
56083574000125,56083574,,LUCIANO MACEDO MARTINS SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,QUADRA,SIG QUADRA 1 LOTE 385 SALA,208,,ZONA INDUSTRIAL,70610410,61,81300339,,,contag@contagbsb.com.br,2017-04-10,112,1,10000.0,2321,0,1,,2
47296446000179,47296446,,REMISSON SOARES DA COSTA SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,TRECHO,SIA TRECHO 1 LOTES 630 A 720 BLOCO 05 SALA 102 PARTE A6,SN,,ZONA INDUSTRIAL (GUARA),71200010,61,98178328,,,remisson.soares@hotmail.com,2022-07-26,49,1,10000.0,2321,1,1,,90
47382504000187,47382504,,EDSON DA SILVA SANTOS - SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,QUADRA,SCN QUADRA 4 BLOCO B SALA 702 PARTE 931,702,,ASA NORTE,70714020,61,33271507,61,92987955,contato@edsonsantos.adv.br,2022-08-02,48,1,1000.0,2321,1,1,,205
41081034000135,41081034,,IGOR VIANA REIS SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,QUADRA,SEPN 504 BLOCO B,104,SALA  104,ASA NORTE,70730522,61,81243158,,,advocaciaviana9@gmail.com,2021-03-03,65,1,5000.0,2321,0,1,1,1
33649066000166,33649066,,"RIBEIRO, MARTINS, CUNHA & MOREIRA ADVOGADOS",6911701,1,QUADRA,SIG QUADRA 1 LOTE,985,SALA  146,ZONA INDUSTRIAL,70610410,61,32635005,,,contato@ribeiromartins.com,2019-05-07,87,5,24000.0,2232,1,1,1,124
19941759000105,19941759,,"VELLA, PUGLIESE E GUIDONI ADVOGADOS",6911701,1,QUADRA,SBS QUADRA 2,S/N,BLOCO Q                   ANDAR 10                  SALA  1001,ASA SUL,70070120,61,93973000,,,,2013-11-19,153,5,10000.0,2232,0,1,1,123
18810889000138,18810889,,BICALHO E MIRISOLA ADVOGADOS,6911701,1,QUADRA,SIG QUADRA 01,S/N,LOTE  495 505 E 515       SALA  253 E 254,ZONA INDUSTRIAL,70610410,11,36417957,,,elias.souza@visioncont.com.br,2013-06-28,158,5,9900.0,2232,1,1,1,167
03328142000170,03328142,FARIA & VASQUEZ LTDA,FARIA & VASQUEZ ADVOGADOS ASSOCIADOS S/C LTDA,6911701,1,,SRTVS QD 701 CONJUNTO D BL B NR 280 SL,728,CENTRO EMP BRASILIA,ASA SUL,70340907,061,3219678,,,,1999-08-10,324,5,0.0,2062,0,1,1,1
45235706000170,45235706,,CRISTINA AFFIUNE SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,ENTRE QUADRA,SHIS EQL 6/8 CONJUNTO A,10537,,LAGO SUL,71620980,61,98249499,,,cristinaaffiune@hotmail.com,2022-02-10,54,5,500.0,2321,1,1,,1
32432290000139,32432290,,SANCHES DE MENDONCA ADVOGADOS ASSOCIADOS,6911701,1,QUADRA,SHN QUADRA 1 BLOCO F,SN,CONJ  A ENTRADA A         SALA  405 PARTE A         EDIF  VISION WORK LIVE,ASA NORTE,70701060,61,99953227,,,isabelamsmendonca@gmail.com,2018-12-07,92,5,3000.0,2232,1,1,1,53
14070828000120,14070828,,FERNANDO PARENTE SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,QUADRA,SHIS QI 9 CONJUNTO 9 CASA,19,,SETOR DE HABITACOES INDIVIDUAIS SUL,71625090,61,41014055,,,fp@fernandoparente.adv.br,2011-06-08,182,5,60000.0,2321,1,1,,2
44118661000191,44118661,,ALENCAR & ARAUJO ADVOGADOS ASSOCIADOS,6911701,1,QUADRA,QE 11 AREA ESPECIAL L,S/N,SALA  137 E 138,GUARA I,71020721,61,98480856,,,cassioalencar.advocacia@gmail.com,2021-11-04,57,5,10000.0,2232,1,1,1,44
33802764000150,33802764,,THIAGO RIOS SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,QUADRA,QUADRA 4,04,,SETOR LESTE (GAMA),72450040,61,84589310,,,tguimaraesr@gmail.com,2019-05-27,87,5,10000.0,2321,0,1,,2
26733222000107,26733222,,LUZINEIDE CARVALHO - SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,QUADRA,QUADRA 801 CONJUNTO 20,05,LOTE  TERREO,RECANTO DAS EMAS,72650105,61,34433356,61,85599558,luzineide.carvalho@gmail.com,2016-11-21,117,5,10000.0,2321,1,1,1,1
54188366000165,54188366,,ANTONIO EMIDIO NETO SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,SETOR,DF 150 KM 03 CONDOMINIO VIVENDAS CAMPESTRE CONJUNTO B LOTE,09,,SOBRADINHO,73090918,61,99630802,,,hgcontab@hotmail.com,2024-03-05,29,1,1000.0,2321,1,1,,2
53960404000193,53960404,,MARCIA BEZERRA SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,SETOR,SETOR COMERCIAL NORTE Q 4 BL B,S/N,ANDAR SALA 702 -PARTE 1989,BRASILIA,70714020,61,91433399,61,82526691,adv.marciabezerra@yahoo.com,2024-02-19,30,1,5000.0,2321,1,1,1,593
54925500000163,54925500,,DEUSE FREIRE SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,QUADRA,Q205 CJ 1 LT 2,S/N,EDIF  SOL CENTER,RECANTO DAS EMAS,72610501,61,85242090,,,freiredeuse@gmail.com,2024-04-29,28,1,20000.0,2321,1,1,1,8
26925069000110,26925069,,"CAVALCANTI, GASPARINI E MENEGHEL ADVOGADOS ASSOCIADOS",6911701,1,QUADRA,SHIS QI 5 CONJUNTO 15,S/N,CASA  02,SETOR DE HABITACOES INDIVIDUAIS SUL,71615150,61,30374004,,,contato@cgmadv.com,2016-08-17,120,5,10000.0,2232,1,1,3,23
12291813000167,12291813,,"CAPUTO, BASTOS E SERRA ADVOGADOS",6911701,1,QUADRA,SHIS QI 9 CONJUNTO 17 CASA 15,S/N,,SETOR DE HABITACOES INDIVIDUAIS SUL,71625170,61,32251767,,,juridicon@juridicon.com.br,2010-07-07,193,5,10000.0,2232,0,1,,9
53848332000197,53848332,,EDILSON BARBOSA DO NASCIMENTO ADVOGADOS ASSOCIADOS,6911701,1,QUADRA,CNM 1 BL G LT 1,S/N,SALA  215,CEILANDIA CENTRO (CEILANDIA),72215507,61,84048555,61,85926980,agendaedilsonbarbosa@gmail.com,2024-02-07,30,5,10000.0,2232,0,1,1,16
52998908000130,52998908,,SAMUEL NASCIMENTO DOS PRAZERES SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,SETOR,SRIA II QE 28 CJ S LT 13,S/N,,GUARA,71060192,61,84889318,,,samuelnascimeento@gmail.com,2023-11-24,33,5,1000.0,2321,1,1,,2
57637706000186,57637706,,CARDOSO & MAGALHAES SOCIEDADE DE ADVOGADOS,6911701,1,RUA,5 CHACARA 114 LOTE,10,SALA  105,SETOR HABITACIONAL VICENTE PIRES,72006170,61,93460728,,,cardosomagalhaesadvocacia@gmail.com,2024-10-10,22,3,50000.0,2232,1,1,2,5
55393801000156,55393801,,CARVALHO & MARQUES SOCIEDADE DE ADVOGADOS,6911701,1,AVENIDA,AVENIDA PAU BRASIL LT 10,S/N,EDIF  LE QUARTIER         SALA  1235,AGUAS CLARAS,71926000,61,98012706,,,carvalhoemarquesadvocacia@gmail.com,2024-06-04,26,1,50000.0,2232,1,1,1,120
33068208000100,33068208,,BRAGA DE MELO - SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,SETOR,"SAUS QD 3, BLOCO C",22,SALA  1004,SETOR DE AUTARQUIAS SUL,70070934,61,83441188,,,joaomarcos@bragademelo.adv.br,2019-03-07,89,5,5000.0,2321,1,1,1,27
41165643000172,41165643,,DANIELA FERRETTO CAETANO - SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,RUA,COPAIBA,02,APT   1401,NORTE (AGUAS CLARAS),71919540,61,81659785,,,danielacaetanoadv@gmail.com,2021-03-10,65,1,5000.0,2321,1,1,1,7
17660466000116,17660466,******************,M. SAMPAIO FERRAZ SOCIEDADE DE ADVOGADOS,6911701,1,QUADRA,SHN QUADRA,01,CONJ  A                   BLOCO D                   SALA  402,ASA NORTE,70701040,61,33456352,,,sfabrasilia@sampaioferraz.com.br,2012-12-27,164,5,10000.0,2232,0,1,1,4
07655666000127,07655666,,SILVEIRA E HUBNER - ADVOGADOS,6911701,1,SETOR,SBS QUADRA 02 BLOCO,Q,      507,ASA SUL,70070120,51,30289604,,,felipe@csb.adv.br,2005-10-04,250,5,1000.0,2232,1,1,1,1
52940315000112,52940315,,LUANA SOUSA SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,QUADRA,QS 1 RUA 212 LOTES,19/23,BLOCO D                   SALA  1.112 PARTE A-488   ANDAR 11                  EDIF  CONNECT TOWERS,AREAL (AGUAS CLARAS),71950550,61,91337348,61,86053240,luanasousa.adv@gmail.com,2023-11-20,33,5,20000.0,2321,0,1,1,169
49835518000134,49835518,,JOSE CUPERTINO DA LUZ NETO SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,EDIFICIO,SETOR COMERCIAL SUL BLOCO M,Q 01,SALA  1212,DISTRITO FEDERAL,70305900,61,99334502,,,jcln1955@yahoo.com.br,2023-03-07,41,1,120000.0,2321,0,1,1,1
57037454000154,57037454,,PEDRO NUNES NOBREGA SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,TRECHO,TR SCES TRECHO 2 CONJ.32 PARTE R06C,SN,,ASA SUL,70200002,62,84013611,,,pedro4183@gmail.com,2024-08-27,24,3,1000.0,2321,1,1,,199
57832963000179,57832963,,BYANCA ALVES TELES SMANIOTTO SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,QUADRA,QSE 4 CASA,35,,TAGUATINGA SUL (TAGUATINGA),72025040,61,99856976,,,advbyancateles@gmail.com,2024-10-24,22,3,10000.0,2321,1,1,,1
19947676000204,19947676,,MIRZA E MALAN SOCIEDADE DE ADVOGADOS,6911701,2,CONDOMINIO,"CENTRO EMPRESARIAL BRASIL 21, SHS QUADRA",6,CONJ  A                   BLOCO E SALA 425,ASA SUL,70316902,21,25162761,,,legalizacao@planejar.cnt.br,2018-02-05,102,5,10000.0,2232,0,1,1,5
33595641000195,33595641,,LARYSSA BRITO MOREIRA SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,QUADRA,SHCS CR QD 516 BLOCO B N,69,PAVMTO01                        PARTE SALA C0181,ASA SUL,70381525,61,82524441,,,laryssabritomoreira@gmail.com,2019-04-25,88,5,10000.0,2321,0,1,1,709
37358266000110,37358266,,FAQUINELI SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,RUA,DAS FIGUEIRAS LOTE,07,LOJA  56 A 59 PARTE 342,NORTE (AGUAS CLARAS),71906750,61,84315188,61,37726207,faquineli.adv@gmail.com,2020-06-08,74,5,10000.0,2321,0,1,1,371
35852148000139,35852148,,CECILIO DE FREITAS SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,CONDOMINIO,CONDOMINIO MANSOES ENTRE LAGOS 1 CL 02 LOTE 27,27,SALA  202,ITAPOA,73255900,61,83630660,,,thiago.freitas@fcrp.adv.br,2019-09-23,83,5,3000.0,2321,1,1,1,7
51801776000141,51801776,,MARTHONSHELYS AMARO - SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,QUADRA,SHCS CR QD 509 BLOCO C LOJA,SN,LOJA  61 PARTE            SUBSL SALA 04,ASA SUL,70360530,61,81324950,,,advogado@marthon.adv.br,2023-08-14,36,1,5000.0,2321,0,1,1,10
27370217000140,27370217,,CESAR ASFOR ROCHA ADVOGADOS,6911701,1,SETOR,SHIS QL 14 CONJUNTO 9,SN,CASA  18,SETOR DE HABITACOES INDIVIDUAIS SUL,71640095,61,33058700,,,car@car.adv.br,2017-03-22,113,5,10000.0,2232,0,1,1,2
55860772000195,55860772,,LUCIANA BOTELHO BRASIL SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,RUA,9,S/N,LOTE  11 13               EDIF  PIAZZA DI ITALIA    APT   201-A,SUL (AGUAS CLARAS),71938360,61,96940385,,,luciana.botelho.adv@gmail.com,2024-07-09,25,3,20000.0,2321,1,1,1,19
43008575000163,43008575,,FERREIRA LIMA SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,AREA ESPECIAL,AREA ESPECIAL 2 MODULO A,1802,,GUARA II,71070612,61,81617690,,,livia.lima@hotmail.com,2021-08-05,60,5,1000.0,2321,0,1,,1
40498612000170,40498612,,DAYAHN SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,SETOR,"SRTVS, QUADRA 701, BLOCO K, EDIFICIO EMBASSY TOWER, SALA 426",426,QUADRA701                 BLOCO K                   EDIF  EMBASSY TOWER       SALA  426,ASA SUL,70340908,61,92963131,,,gustavodayahn.adv@gmail.com,2021-01-21,67,1,5000.0,2321,1,1,1,1
28958689000180,28958689,,THAIS FERNANDES SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,QUADRA,SHCES QUADRA 705 BLOCO C,SN,LOJA  22,CRUZEIRO NOVO,70655753,61,81115449,61,32333296,thaisfernandesadvocacia@gmail.com,2017-09-20,107,5,5000.0,2321,1,1,1,4
41594537000104,41594537,,LUCIA CARVALHO - SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,QUADRA,SHIS QI 9 CONJUNTO 10 CASA,10,,SETOR DE HABITACOES INDIVIDUAIS SUL,71625100,61,99963997,,,lucia.arcarvalho@gmail.com,2021-04-15,64,5,1000.0,2321,1,1,,2
52891498000123,52891498,,ALEXANDER LADISLAU MENEZES SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,CONJUNTO,SMDB CONJUNTO,15,LOTE  04,SETOR DE MANSOES DOM BOSCO (LAGO SUL),71680150,61,91866291,,,adv.alex.ladislau@gmail.com,2023-11-14,33,1,50000.0,2321,0,1,1,1
53075992000182,53075992,,ARAO BEZERRA ANDRADE SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,QUADRA,SHIS QL 8 CONJUNTO 2,S/N,LOTE  11,SETOR DE HABITACOES INDIVIDUAIS SUL,71620225,61,30413439,,,arao.andrade@araoandrade.adv.br,2023-12-01,32,1,1000.0,2321,1,1,1,3
38236684000106,38236684,RCT ADVOGADOS ASSOCIADOS,RODRIGUES CUNHA E TAVARES ADVOGADOS ASSOCIADOS,6911701,1,QUADRA,SRTVS QUADRA 701 CONJ. D - BLOCO A,S/N,SALA  621-721-723-725-727,ASA SUL,70340907,61,93089107,61,81107460,rodriguescunhaetavares@gmail.com,2020-08-26,72,5,10000.0,2232,1,1,1,147
40021075000173,40021075,,JUSTINO & OLIVEIRA ADVOGADOS,6911701,1,SETOR,"SCN, QUADRA 4, BLOCO B, 12 ANDAR, SALA 1201",100,,ASA NORTE,70714900,61,99838980,61,98327054,justinoadvocacia@gmail.com,2020-12-04,68,5,10000.0,2232,1,1,,104
50168539000122,50168539,,FILIPE DISTRETI SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,QUADRA,QNL 13 BLOCO B APARTAMENTO,104,,TAGUATINGA NORTE (TAGUATINGA),72151312,61,98286416,,,fdistreti@gmail.com,2023-03-31,41,1,10000.0,2321,0,1,,1
52361325000101,52361325,,"SALOMAO, COTTA & GOMES SOCIEDADE DE ADVOGADOS",6911701,1,QUADRA,"SHIS QL 26, CONJUNTO 6",17,,SETOR DE HABITACOES INDIVIDUAIS SUL,71665026,21,32126400,,,felipe.dornelas@salomaoadv.com.br,2023-09-29,35,3,10000.0,2232,0,1,,1
48657295000108,48657295,,SOUSA & LIMA ADVOGADOS ASSOCIADOS,6911701,1,RUA,"RUA 4C, CHACARA 2, CASA 11A.",11A,,SETOR HABITACIONAL VICENTE PIRES - TRECHO 3,72001160,61,85955213,,,nayara.advocaciaespecializada@gmail.com,2022-11-18,45,5,1000.0,2232,1,1,,1
51762674000164,51762674,,URIAS MARTINIANO SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,QUADRA,SIG QUADRA 4,25,SALA  226                 EDIF  BARAO DE MAUA,ZONA INDUSTRIAL,70610440,11,73408819,11,44583752,urias@umn.adv.br,2023-08-10,36,5,10000.0,2321,0,1,1,80
16705223000194,16705223,VILLELA DE ANDRADE ADVOCACIA,VILLELA DE ANDRADE ADVOCACIA,6911701,1,SETOR,SRTV NORTE QUADRA 701 ALA B SALA,4005,EDIF  RADIO CENTER NORTE,ASA NORTE,70719900,61,33261033,61,38799003,advocacia@villeladeandrade.com,2012-07-16,169,5,5000.0,2232,1,1,1,1
49421453000180,49421453,,YOUSSEF MAJZOUB SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,QUADRA,"SAU/S , QUADRA 03, BOCO C , ED BUSINESS POINT",3,QUADRA3                   SALA  612,ASA SUL,70070934,61,98046915,,,youssef2abdo@hotmail.com,2023-02-01,42,5,1000.0,2321,1,1,1,2
28607382000135,28607382,,FERNANDO BIAGI - SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,SETOR,SBS QUADRA 2 BLOCO S LOTE 1,SN,      SBS QUADRA 02       BLOCO S                   SALA  1009                      ED. EMPIRE CENTER,ASA SUL,70070904,61,91760101,,,fernandobiagi@gmail.com,2017-08-31,108,5,30000.0,2321,1,1,1,24
22948922000249,22948922,,DJACIR RIBEIRO PARAHYBA NETO SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,2,QUADRA,SHS QUADRA 6 CONJUNTO A BLOCO C,SN,SALA  1101,ASA SUL,70316109,85,81731818,,,pessoamotaparahyba@gmail.com,2019-10-14,82,5,10000.0,2321,1,1,1,49
41571359000104,41571359,,OLIVEIRA E CARVALHO ADVOGADOS ASSOCIADOS,6911701,1,QUADRA,SHN QUADRA 2,715,SALA  715                 BLOCO F,ASA NORTE,70702000,61,96151805,,,fabianosantos.consultor@gmail.com,2021-04-14,64,1,2000.0,2232,1,1,1,1
07248565000212,07248565,ALMEIDA GUILHERME ADVOGADOS ASSOCIADOS,ALMEIDA GUILHERME ADVOGADOS ASSOCIADOS,6911701,2,QUADRA,SHN QUADRA 1 BLOCO D,707010,CONJ  A                   SALA  1709                EDIF  FUSION WORK E LIVE,ASA NORTE,70701040,11,32643400,,,daniela.becker@aglaw.com.br,2011-10-17,178,5,70000.0,2232,1,1,1,1
50851586000176,50851586,,DANIELA CRISTINA MAGALHAES SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,SETOR,SETOR DE RADIO E TELEVISAO SUL QD 701 CONJUNTO L SALA,526,BLOCO 1                   EDIF  ASSIS CHATEAUBRIAND,BRASILIA,70340907,61,95038008,,,adv.danicgmagalhaes@gmail.com,2023-05-29,39,1,5000.0,2321,1,1,1,2
55524073000174,55524073,,CLAUDIA ROCHA SANTOS SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,RUA,CONTORNO DO PARQUE,860,SALA  1,SETOR TRADICIONAL (SAO SEBASTIAO),71691154,61,84853304,,,claudiars.adv@mail.com,2024-06-13,26,1,10000.0,2321,0,1,1,1
28329874000106,28329874,,AURIENE MOREIRA DA SILVA GUIMARAES SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,SETOR,SETOR B SUL QSB 4 LT 2,S/N,,TAGUATINGA,72015540,61,33222947,,,juridico@contasselcontabilidade.com.br,2017-07-13,109,5,10000.0,2321,1,1,,2
31744211000162,31744211,,RODRIGO ROMUALDO - SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,QUADRA,CLN 5-J,S/N,LOTE  03/04               SALA  316,RIACHO FUNDO I,71805530,61,85980510,61,,rromualdo100@gmail.com,2018-08-08,96,5,50.0,2321,1,1,1,3
